configuration_id,run,seed,solution,engine_speed_rpm,ignition_timing_degrees,thermal_efficiency_percent,net_specific_power_kw_per_kg,compromise_score,is_run_compromise
C06,6,31000006,28,8512.625262947022,-61.03955196518015,32.33899182619427,22940.809899824882,0.5710701663219745,False
C06,6,31000006,29,8656.154503503789,-59.61815134169523,32.174041003529375,23208.622494051364,0.5851955464226238,False
C06,6,31000006,30,8728.47253383332,-59.66974456423651,32.09092000605403,23342.059488190393,0.5923803707813504,False
C06,6,31000006,31,8741.170778872074,-59.66974456423651,32.07595287044159,23365.115161298483,0.593681512957037,False
C06,6,31000006,32,9005.611986993668,-62.92443559412845,31.827061131540102,23885.18026974815,0.6151272610391758,False
C06,6,31000006,33,9021.437214552789,-62.84356599771511,31.80878650578244,23913.414194419187,0.616745939691931,False
C06,6,31000006,34,9260.974688755983,-63.121364752924116,31.53953462391348,24340.569320600473,0.6407450257211857,False
C06,6,31000006,35,9903.960672429392,-56.477430900715504,30.19541945156454,24921.187227983723,0.7645365073820299,False
C06,7,31000007,1,1521.745059599622,-13.215514787218979,38.12000881687656,4834.077924081329,0.6128965655541558,False
C06,7,31000007,2,2497.0091819162044,-14.96312318479987,37.60613248802564,7825.238176579774,0.5299410276982035,False
C06,7,31000007,3,2744.8340854881876,-22.02052909681518,37.50846779235735,8579.543407574862,0.5094775364818884,False
C06,7,31000007,4,3234.511080582751,-22.0583286702971,37.215015224814366,10031.031592393154,0.47326587228615774,False
C06,7,31000007,5,3596.7049882833708,-23.85725096749883,36.92835186073764,11068.365612216548,0.4512498654031686,False
C06,7,31000007,6,3890.0634604495262,-22.0583286702971,36.43525466358021,11811.287736580549,0.44748998021706593,False
C06,7,31000007,7,4408.744248226244,-30.777252188645136,36.3091611710383,13339.817122561233,0.4125135837241965,False
C06,7,31000007,8,4430.960207847851,-29.424567108694035,36.24879255459611,13384.7464493289,0.41406748995204357,False
C06,7,31000007,9,5098.588672866858,-38.78642028122454,35.67757681568708,15158.774085649951,0.4010372729399207,True
C06,7,31000007,10,5111.1925949444785,-39.4280639806809,35.64687507446518,15183.170326126443,0.4023098458793544,False
C06,7,31000007,11,5560.614215637972,-41.60837914777096,35.26455275728898,16341.04778085803,0.402046286512112,False
C06,7,31000007,12,5614.668638125384,-39.64081541708636,35.23017244968967,16483.812030751793,0.40155266843802506,False
C06,7,31000007,13,5797.631367447876,-39.64081541708636,35.03455545075805,16926.453135492233,0.40682591548523456,False
C06,7,31000007,14,6075.684125160364,-40.10246334640283,34.71707293007628,17577.497406108254,0.4189083518731349,False
C06,7,31000007,15,6076.194763626436,-40.10246334640283,34.71642678717043,17578.64755466879,0.4189385036709163,False
C06,7,31000007,16,6141.286654260306,-36.41578722722849,34.36821763405306,17588.75635722698,0.44574518634149973,False
C06,7,31000007,17,6634.744874508428,-41.07789227310914,34.004369662649,18800.85977751253,0.4578621872573532,False
C06,7,31000007,18,7087.4919362238215,-49.74008106699898,33.787501402784024,19955.720311448564,0.4626270290776899,False
C06,7,31000007,19,7457.6548820752005,-50.007820357414246,33.3628683632147,20734.063177413365,0.4923094891323412,False
C06,7,31000007,20,7487.223764688328,-49.641156875087546,33.3119553219235,20784.50529454512,0.49639298027493545,False
C06,7,31000007,21,7802.1094454016065,-57.36035745691743,33.05374524329932,21490.744830720338,0.514011812288513,False
C06,7,31000007,22,7981.927364653185,-57.43662046501897,32.882826287367756,21872.36091418982,0.5269285993630415,False
C06,7,31000007,23,7991.2304260245,-57.63441416984861,32.872582931369905,21891.032075264735,0.5277413364329246,False
C06,7,31000007,24,8020.859037285947,-57.36035745691743,32.84409286939022,21953.153259408955,0.5299453587112976,False
C06,7,31000007,25,8140.342754361236,-57.429286558016656,32.72004122668186,22196.029210168384,0.5398129667139984,False
C06,7,31000007,26,8161.995416776573,-57.21929728105341,32.69513812396793,22238.130626558606,0.541849379509142,False
C06,7,31000007,27,8186.159509549951,-57.595387834359364,32.67208669153538,22288.24276389606,0.5436788373603675,False
C06,7,31000007,28,8352.728668736609,-57.211717003286324,32.479266185968676,22607.541484255675,0.559684404255923,False
C06,7,31000007,29,8505.796235726579,-55.69279723262723,32.238262337378735,22851.0075363035,0.5806928279451811,False
C06,7,31000007,30,8574.009454685456,-58.092613893409876,32.23696826393661,23033.33922378229,0.5800706980438006,False
C06,7,31000007,31,8746.642067980456,-59.63615644934784,32.06871544210401,23374.464629333448,0.5943171136812173,False
C06,7,31000007,32,9063.656491176554,-61.09477838958496,31.72494773416502,23962.002371916813,0.6243784972662592,False
C06,7,31000007,33,9095.827163514943,-61.09477838958496,31.685525809187904,24017.172195455427,0.6278953636628277,False
C06,7,31000007,34,9498.340913274355,-57.211717003286324,30.908291394634052,24464.790726088188,0.6989993639749569,False
C06,7,31000007,35,9764.944829785298,-57.21929728105341,30.49228050739152,24812.953074084653,0.7371160286427978,False
C07,1,31000001,1,4004.5722808695596,-26.079559198729427,36.584587345637935,12208.802032616079,0.4311931819186432,False
C07,1,31000001,2,4481.95566755072,-36.397182301078715,36.1197868329767,13490.606942231983,0.41738634951017384,False
C07,1,31000001,3,4896.425280198671,-36.62039205452267,35.87782164960217,14639.422743630936,0.4016649669344984,False
C07,1,31000001,4,5303.4436799710575,-40.25756525075505,35.49050924452385,15685.159745985367,0.4008641881578681,True
C07,1,31000001,5,5558.675061497708,-42.34700980887807,35.24522922808948,16326.398062245926,0.4036515956718406,False
C07,1,31000001,6,5750.364413927235,-42.68907904812808,35.09113003344221,16815.56544906661,0.4048578840626288,False
C07,1,31000001,7,6074.841428327057,-43.85976011344785,34.79274269105509,17613.366225395406,0.41254460003865984,False
C07,1,31000001,8,6275.323637410191,-46.82082817670458,34.5771543980549,18081.902859041304,0.42163154657649293,False
C07,1,31000001,9,6495.4263077125925,-42.80796484130647,34.30043259214194,18566.3276854101,0.43663857122422506,False
C07,1,31000001,10,6701.5114424171425,-43.042970072813176,34.038138471428006,19008.91453707116,0.452374259184673,False
C07,1,31000001,11,6991.754238322446,-48.011834538256664,33.866403686852706,19732.130959524282,0.4582776821561409,False
C07,1,31000001,12,7105.938180040059,-50.84166194021621,33.77372029878102,19999.497379425167,0.4633539453276983,False
C07,1,31000001,13,7295.442542581176,-53.972750334433556,33.56453692447149,20405.679216735505,0.4775070436215159,False
C07,1,31000001,14,7450.281413379371,-52.558161201419765,33.42353991306691,20751.23151530549,0.48678489454471413,False
C07,1,31000001,15,7577.167765721082,-53.6930559831474,33.2960697514337,21024.15887048035,0.495817572391536,False
C07,1,31000001,16,7707.950529269888,-58.4423832693791,33.104953814068864,21264.278856050612,0.5110472698843599,False
C07,1,31000001,17,7868.536083687357,-59.24593062624162,32.95263044280324,21607.41347430098,0.5223284958110537,False
C07,1,31000001,18,8043.262126007672,-57.00465897127244,32.82064535975206,21998.754481101936,0.531799916923596,False
C07,1,31000001,19,8175.0085264944355,-57.24242707456707,32.68115948637343,22264.063121402276,0.5429821803723973,False
C07,1,31000001,20,8319.414585966502,-60.73308547922322,32.52856119219491,22551.548870237522,0.5554416522050117,False
C07,1,31000001,21,8448.57097214982,-58.94682976459241,32.39844749249529,22810.048585651322,0.5661691456004776,False
C07,1,31000001,22,8543.005215784138,-63.95601669262751,32.26527651955397,22970.20213293892,0.5777209325149468,False
C07,1,31000001,23,8650.574527711275,-62.364163424840214,32.19532058509338,23209.001680408935,0.5832356479953079,False
C07,1,31000001,24,8776.642858066234,-59.73253332982673,32.03533724607418,23430.22615387501,0.5972099441801443,False
